starttime_utc,endtime_utc,starttime_ist,endtime_ist,demand_mwh,solar_mwh,wind_mwh
"2023-08-31 10:00:00","2023-08-31 11:00:00","2023-08-31 11:00:00","2023-08-31 12:00:00","5031.5","137.683","827.625"
"2023-08-31 11:00:00","2023-08-31 12:00:00","2023-08-31 12:00:00","2023-08-31 13:00:00","5063.375","175.001","863.625"
"2023-08-31 12:00:00","2023-08-31 13:00:00","2023-08-31 13:00:00","2023-08-31 14:00:00","4974.375","203.707","915.0"
"2023-08-31 13:00:00","2023-08-31 14:00:00","2023-08-31 14:00:00","2023-08-31 15:00:00","4910.5","210.579","876.5"
"2023-08-31 14:00:00","2023-08-31 15:00:00","2023-08-31 15:00:00","2023-08-31 16:00:00","4944.375","192.713","836.375"
"2023-08-31 15:00:00","2023-08-31 16:00:00","2023-08-31 16:00:00","2023-08-31 17:00:00","5056.125","197.752","798.5"
"2023-08-31 16:00:00","2023-08-31 17:00:00","2023-08-31 17:00:00","2023-08-31 18:00:00","5174.875","151.04600000000002","795.5"
"2023-08-31 17:00:00","2023-08-31 18:00:00","2023-08-31 18:00:00","2023-08-31 19:00:00","5088.0","55.83","661.375"
"2023-08-31 18:00:00","2023-08-31 19:00:00","2023-08-31 19:00:00","2023-08-31 20:00:00","4953.375","13.635","622.75"
"2023-08-31 19:00:00","2023-08-31 20:00:00","2023-08-31 20:00:00","2023-08-31 21:00:00","4972.875","0.45199999999999996","549.25"
"2023-08-31 20:00:00","2023-08-31 21:00:00","2023-08-31 21:00:00","2023-08-31 22:00:00","4810.875","0.265","480.625"
"2023-08-31 21:00:00","2023-08-31 22:00:00","2023-08-31 22:00:00","2023-08-31 23:00:00","4342.75","0.25","420.0"
"2023-08-31 22:00:00","2023-08-31 23:00:00","2023-08-31 23:00:00","2023-09-01 00:00:00","3936.375","0.238","316.625"
"2023-08-31 23:00:00","2023-09-01 00:00:00","2023-09-01 00:00:00","2023-09-01 01:00:00","3682.875","0.238","250.625"
"2023-09-01 00:00:00","2023-09-01 01:00:00","2023-09-01 01:00:00","2023-09-01 02:00:00","3542.625","0.231","181.25"
"2023-09-01 01:00:00","2023-09-01 02:00:00","2023-09-01 02:00:00","2023-09-01 03:00:00","3477.375","0.236","144.875"
"2023-09-01 02:00:00","2023-09-01 03:00:00","2023-09-01 03:00:00","2023-09-01 04:00:00","3415.125","0.225","125.375"
"2023-09-01 03:00:00","2023-09-01 04:00:00","2023-09-01 04:00:00","2023-09-01 05:00:00","3407.75","0.223","121.625"
"2023-09-01 04:00:00","2023-09-01 05:00:00","2023-09-01 05:00:00","2023-09-01 06:00:00","3523.25","0.216","123.125"
"2023-09-01 05:00:00","2023-09-01 06:00:00","2023-09-01 06:00:00","2023-09-01 07:00:00","3917.75","1.12","93.625"
"2023-09-01 06:00:00","2023-09-01 07:00:00","2023-09-01 07:00:00","2023-09-01 08:00:00","4595.125","14.359","73.375"
"2023-09-01 07:00:00","2023-09-01 08:00:00","2023-09-01 08:00:00","2023-09-01 09:00:00","4949.625","51.178000000000004","79.5"
"2023-09-01 08:00:00","2023-09-01 09:00:00","2023-09-01 09:00:00","2023-09-01 10:00:00","5044.25","130.154","92.25"
"2023-09-01 09:00:00","2023-09-01 10:00:00","2023-09-01 10:00:00","2023-09-01 11:00:00","5011.375","190.498","114.625"
"2023-09-01 10:00:00","2023-09-01 11:00:00","2023-09-01 11:00:00","2023-09-01 12:00:00","4988.5","197.074","119.625"
"2023-09-01 11:00:00","2023-09-01 12:00:00","2023-09-01 12:00:00","2023-09-01 13:00:00","4990.625","246.098","112.125"
"2023-09-01 12:00:00","2023-09-01 13:00:00","2023-09-01 13:00:00","2023-09-01 14:00:00","4917.25","239.99099999999999","117.625"
"2023-09-01 13:00:00","2023-09-01 14:00:00","2023-09-01 14:00:00","2023-09-01 15:00:00","4820.0","253.571","132.75"
"2023-09-01 14:00:00","2023-09-01 15:00:00","2023-09-01 15:00:00","2023-09-01 16:00:00","4821.0","242.764","130.5"
"2023-09-01 15:00:00","2023-09-01 16:00:00","2023-09-01 16:00:00","2023-09-01 17:00:00","4899.0","214.446","144.75"
"2023-09-01 16:00:00","2023-09-01 17:00:00","2023-09-01 17:00:00","2023-09-01 18:00:00","4998.0","152.556","170.5"
"2023-09-01 17:00:00","2023-09-01 18:00:00","2023-09-01 18:00:00","2023-09-01 19:00:00","4914.25","80.917","174.0"
"2023-09-01 18:00:00","2023-09-01 19:00:00","2023-09-01 19:00:00","2023-09-01 20:00:00","4747.25","19.338","179.625"
"2023-09-01 19:00:00","2023-09-01 20:00:00","2023-09-01 20:00:00","2023-09-01 21:00:00","4711.875","0.622","187.0"
"2023-09-01 20:00:00","2023-09-01 21:00:00","2023-09-01 21:00:00","2023-09-01 22:00:00","4576.75","0.315","190.625"
"2023-09-01 21:00:00","2023-09-01 22:00:00","2023-09-01 22:00:00","2023-09-01 23:00:00","4187.625","0.311","201.875"
"2023-09-01 22:00:00","2023-09-01 23:00:00","2023-09-01 23:00:00","2023-09-02 00:00:00","3866.375","0.319","237.125"
"2023-09-01 23:00:00","2023-09-02 00:00:00","2023-09-02 00:00:00","2023-09-02 01:00:00","3629.375","0.314","198.625"
"2023-09-02 00:00:00","2023-09-02 01:00:00","2023-09-02 01:00:00","2023-09-02 02:00:00","3477.5","0.31","148.75"
"2023-09-02 01:00:00","2023-09-02 02:00:00","2023-09-02 02:00:00","2023-09-02 03:00:00","3408.125","0.304","135.125"
"2023-09-02 02:00:00","2023-09-02 03:00:00","2023-09-02 03:00:00","2023-09-02 04:00:00","3332.125","0.293","93.875"
"2023-09-02 03:00:00","2023-09-02 04:00:00","2023-09-02 04:00:00","2023-09-02 05:00:00","3308.875","0.29","61.75"
"2023-09-02 04:00:00","2023-09-02 05:00:00","2023-09-02 05:00:00","2023-09-02 06:00:00","3347.125","0.28","39.375"
"2023-09-02 05:00:00","2023-09-02 06:00:00","2023-09-02 06:00:00","2023-09-02 07:00:00","3484.75","2.294","34.75"
"2023-09-02 06:00:00","2023-09-02 07:00:00","2023-09-02 07:00:00","2023-09-02 08:00:00","3768.375","28.061","33.125"
"2023-09-02 07:00:00","2023-09-02 08:00:00","2023-09-02 08:00:00","2023-09-02 09:00:00","4194.0","81.75999999999999","28.75"
"2023-09-02 08:00:00","2023-09-02 09:00:00","2023-09-02 09:00:00","2023-09-02 10:00:00","4488.75","151.858","45.625"
"2023-09-02 09:00:00","2023-09-02 10:00:00","2023-09-02 10:00:00","2023-09-02 11:00:00","4568.625","233.796","103.625"
"2023-09-02 10:00:00","2023-09-02 11:00:00","2023-09-02 11:00:00","2023-09-02 12:00:00","4558.0","289.77299999999997","158.25"
"2023-09-02 11:00:00","2023-09-02 12:00:00","2023-09-02 12:00:00","2023-09-02 13:00:00","4504.375","316.286","156.25"
"2023-09-02 12:00:00","2023-09-02 13:00:00","2023-09-02 13:00:00","2023-09-02 14:00:00","4392.0","316.929","170.5"
"2023-09-02 13:00:00","2023-09-02 14:00:00","2023-09-02 14:00:00","2023-09-02 15:00:00","4245.875","305.552","190.375"
"2023-09-02 14:00:00","2023-09-02 15:00:00","2023-09-02 15:00:00","2023-09-02 16:00:00","4199.25","306.017","235.375"
"2023-09-02 15:00:00","2023-09-02 16:00:00","2023-09-02 16:00:00","2023-09-02 17:00:00","4293.875","295.222","285.25"
"2023-09-02 16:00:00","2023-09-02 17:00:00","2023-09-02 17:00:00","2023-09-02 18:00:00","4491.625","181.59","340.25"
"2023-09-02 17:00:00","2023-09-02 18:00:00","2023-09-02 18:00:00","2023-09-02 19:00:00","4528.625","94.27700000000002","312.75"
"2023-09-02 18:00:00","2023-09-02 19:00:00","2023-09-02 19:00:00","2023-09-02 20:00:00","4443.0","16.053","275.75"
"2023-09-02 19:00:00","2023-09-02 20:00:00","2023-09-02 20:00:00","2023-09-02 21:00:00","4436.5","0.341","345.0"
"2023-09-02 20:00:00","2023-09-02 21:00:00","2023-09-02 21:00:00","2023-09-02 22:00:00","4279.625","0.318","421.125"
"2023-09-02 21:00:00","2023-09-02 22:00:00","2023-09-02 22:00:00","2023-09-02 23:00:00","3943.0","0.291","462.375"
"2023-09-02 22:00:00","2023-09-02 23:00:00","2023-09-02 23:00:00","2023-09-03 00:00:00","3665.75","0.286","526.5"
"2023-09-02 23:00:00","2023-09-03 00:00:00","2023-09-03 00:00:00","2023-09-03 01:00:00","3447.875","0.279","517.875"
"2023-09-03 00:00:00","2023-09-03 01:00:00","2023-09-03 01:00:00","2023-09-03 02:00:00","3306.5","0.299","659.0"
"2023-09-03 01:00:00","2023-09-03 02:00:00","2023-09-03 02:00:00","2023-09-03 03:00:00","3217.125","0.293","654.5"
"2023-09-03 02:00:00","2023-09-03 03:00:00","2023-09-03 03:00:00","2023-09-03 04:00:00","3161.75","0.296","630.75"
"2023-09-03 03:00:00","2023-09-03 04:00:00","2023-09-03 04:00:00","2023-09-03 05:00:00","3136.125","0.291","604.5"
"2023-09-03 04:00:00","2023-09-03 05:00:00","2023-09-03 05:00:00","2023-09-03 06:00:00","3169.375","0.29","777.5"
"2023-09-03 05:00:00","2023-09-03 06:00:00","2023-09-03 06:00:00","2023-09-03 07:00:00","3243.75","2.136","840.125"
"2023-09-03 06:00:00","2023-09-03 07:00:00","2023-09-03 07:00:00","2023-09-03 08:00:00","3417.875","30.686","820.25"
"2023-09-03 07:00:00","2023-09-03 08:00:00","2023-09-03 08:00:00","2023-09-03 09:00:00","3748.75","98.58699999999999","913.375"
"2023-09-03 08:00:00","2023-09-03 09:00:00","2023-09-03 09:00:00","2023-09-03 10:00:00","4063.25","185.249","922.875"
"2023-09-03 09:00:00","2023-09-03 10:00:00","2023-09-03 10:00:00","2023-09-03 11:00:00","4226.875","268.13","930.75"
"2023-09-03 10:00:00","2023-09-03 11:00:00","2023-09-03 11:00:00","2023-09-03 12:00:00","4256.375","276.187","868.25"
"2023-09-03 11:00:00","2023-09-03 12:00:00","2023-09-03 12:00:00","2023-09-03 13:00:00","4310.75","300.80199999999996","832.0"
"2023-09-03 12:00:00","2023-09-03 13:00:00","2023-09-03 13:00:00","2023-09-03 14:00:00","4258.75","347.976","767.875"
"2023-09-03 13:00:00","2023-09-03 14:00:00","2023-09-03 14:00:00","2023-09-03 15:00:00","4129.625","358.065","693.125"
"2023-09-03 14:00:00","2023-09-03 15:00:00","2023-09-03 15:00:00","2023-09-03 16:00:00","4068.875","343.752","566.0"
"2023-09-03 15:00:00","2023-09-03 16:00:00","2023-09-03 16:00:00","2023-09-03 17:00:00","4187.125","290.161","437.25"
"2023-09-03 16:00:00","2023-09-03 17:00:00","2023-09-03 17:00:00","2023-09-03 18:00:00","4388.375","207.642","320.0"
"2023-09-03 17:00:00","2023-09-03 18:00:00","2023-09-03 18:00:00","2023-09-03 19:00:00","4449.875","100.529","224.125"
"2023-09-03 18:00:00","2023-09-03 19:00:00","2023-09-03 19:00:00","2023-09-03 20:00:00","4471.75","18.826999999999998","170.25"
"2023-09-03 19:00:00","2023-09-03 20:00:00","2023-09-03 20:00:00","2023-09-03 21:00:00","4525.75","0.521","116.375"
"2023-09-03 20:00:00","2023-09-03 21:00:00","2023-09-03 21:00:00","2023-09-03 22:00:00","4363.625","0.266","111.25"
"2023-09-03 21:00:00","2023-09-03 22:00:00","2023-09-03 22:00:00","2023-09-03 23:00:00","3944.0","0.275","110.875"
"2023-09-03 22:00:00","2023-09-03 23:00:00","2023-09-03 23:00:00","2023-09-04 00:00:00","3603.875","0.259","114.375"
"2023-09-03 23:00:00","2023-09-04 00:00:00","2023-09-04 00:00:00","2023-09-04 01:00:00","3400.375","0.259","138.0"
"2023-09-04 00:00:00","2023-09-04 01:00:00","2023-09-04 01:00:00","2023-09-04 02:00:00","3259.625","0.279","175.125"
"2023-09-04 01:00:00","2023-09-04 02:00:00","2023-09-04 02:00:00","2023-09-04 03:00:00","3224.5","0.288","242.125"
"2023-09-04 02:00:00","2023-09-04 03:00:00","2023-09-04 03:00:00","2023-09-04 04:00:00","3177.875","0.286","270.125"
"2023-09-04 03:00:00","2023-09-04 04:00:00","2023-09-04 04:00:00","2023-09-04 05:00:00","3174.625","0.271","321.125"
"2023-09-04 04:00:00","2023-09-04 05:00:00","2023-09-04 05:00:00","2023-09-04 06:00:00","3298.125","0.285","424.0"
"2023-09-04 05:00:00","2023-09-04 06:00:00","2023-09-04 06:00:00","2023-09-04 07:00:00","3714.125","2.876","556.0"
"2023-09-04 06:00:00","2023-09-04 07:00:00","2023-09-04 07:00:00","2023-09-04 08:00:00","4412.5","39.725","607.125"
"2023-09-04 07:00:00","2023-09-04 08:00:00","2023-09-04 08:00:00","2023-09-04 09:00:00","4756.625","150.555","700.125"
"2023-09-04 08:00:00","2023-09-04 09:00:00","2023-09-04 09:00:00","2023-09-04 10:00:00","4865.25","274.509","639.0"
"2023-09-04 09:00:00","2023-09-04 10:00:00","2023-09-04 10:00:00","2023-09-04 11:00:00","4856.375","332.611","516.125"
"2023-09-04 10:00:00","2023-09-04 11:00:00","2023-09-04 11:00:00","2023-09-04 12:00:00","4850.375","370.9","513.625"
"2023-09-04 11:00:00","2023-09-04 12:00:00","2023-09-04 12:00:00","2023-09-04 13:00:00","4839.5","381.85900000000004","557.0"
"2023-09-04 12:00:00","2023-09-04 13:00:00","2023-09-04 13:00:00","2023-09-04 14:00:00","4801.875","383.301","605.125"
"2023-09-04 13:00:00","2023-09-04 14:00:00","2023-09-04 14:00:00","2023-09-04 15:00:00","4775.25","375.293","674.0"
"2023-09-04 14:00:00","2023-09-04 15:00:00","2023-09-04 15:00:00","2023-09-04 16:00:00","4838.0","345.897","689.875"
"2023-09-04 15:00:00","2023-09-04 16:00:00","2023-09-04 16:00:00","2023-09-04 17:00:00","5008.625","295.25199999999995","680.625"
"2023-09-04 16:00:00","2023-09-04 17:00:00","2023-09-04 17:00:00","2023-09-04 18:00:00","5174.5","206.551","670.5"
"2023-09-04 17:00:00","2023-09-04 18:00:00","2023-09-04 18:00:00","2023-09-04 19:00:00","5057.625","90.278","671.75"
"2023-09-04 18:00:00","2023-09-04 19:00:00","2023-09-04 19:00:00","2023-09-04 20:00:00","4903.375","18.746000000000002","768.625"
"2023-09-04 19:00:00","2023-09-04 20:00:00","2023-09-04 20:00:00","2023-09-04 21:00:00","4961.125","0.34600000000000003","1101.375"
"2023-09-04 20:00:00","2023-09-04 21:00:00","2023-09-04 21:00:00","2023-09-04 22:00:00","4788.625","0.355","1434.875"
"2023-09-04 21:00:00","2023-09-04 22:00:00","2023-09-04 22:00:00","2023-09-04 23:00:00","4308.375","0.371","1578.0"
"2023-09-04 22:00:00","2023-09-04 23:00:00","2023-09-04 23:00:00","2023-09-05 00:00:00","3884.125","0.386","1661.0"
"2023-09-04 23:00:00","2023-09-05 00:00:00","2023-09-05 00:00:00","2023-09-05 01:00:00","3611.5","0.403","1646.875"
"2023-09-05 00:00:00","2023-09-05 01:00:00","2023-09-05 01:00:00","2023-09-05 02:00:00","3471.875","0.385","1517.5"
"2023-09-05 01:00:00","2023-09-05 02:00:00","2023-09-05 02:00:00","2023-09-05 03:00:00","3430.125","0.384","1508.0"
"2023-09-05 02:00:00","2023-09-05 03:00:00","2023-09-05 03:00:00","2023-09-05 04:00:00","3410.25","0.371","1674.375"
"2023-09-05 03:00:00","2023-09-05 04:00:00","2023-09-05 04:00:00","2023-09-05 05:00:00","3408.5","0.361","1773.0"
"2023-09-05 04:00:00","2023-09-05 05:00:00","2023-09-05 05:00:00","2023-09-05 06:00:00","3487.125","0.355","1675.75"
"2023-09-05 05:00:00","2023-09-05 06:00:00","2023-09-05 06:00:00","2023-09-05 07:00:00","3884.875","2.707","1476.75"
"2023-09-05 06:00:00","2023-09-05 07:00:00","2023-09-05 07:00:00","2023-09-05 08:00:00","4566.5","38.972","1466.75"
"2023-09-05 07:00:00","2023-09-05 08:00:00","2023-09-05 08:00:00","2023-09-05 09:00:00","4920.5","106.664","1414.0"
"2023-09-05 08:00:00","2023-09-05 09:00:00","2023-09-05 09:00:00","2023-09-05 10:00:00","5020.25","196.471","1455.125"
"2023-09-05 09:00:00","2023-09-05 10:00:00","2023-09-05 10:00:00","2023-09-05 11:00:00","4968.75","268.011","1550.75"
"2023-09-05 10:00:00","2023-09-05 11:00:00","2023-09-05 11:00:00","2023-09-05 12:00:00","4894.25","326.693","1603.75"
"2023-09-05 11:00:00","2023-09-05 12:00:00","2023-09-05 12:00:00","2023-09-05 13:00:00","4824.0","306.592","1711.5"
"2023-09-05 12:00:00","2023-09-05 13:00:00","2023-09-05 13:00:00","2023-09-05 14:00:00","4736.875","296.856","1814.625"
"2023-09-05 13:00:00","2023-09-05 14:00:00","2023-09-05 14:00:00","2023-09-05 15:00:00","4708.875","308.506","1881.875"
"2023-09-05 14:00:00","2023-09-05 15:00:00","2023-09-05 15:00:00","2023-09-05 16:00:00","4762.5","294.399","1674.75"
"2023-09-05 15:00:00","2023-09-05 16:00:00","2023-09-05 16:00:00","2023-09-05 17:00:00","4908.75","257.488","1558.5"
"2023-09-05 16:00:00","2023-09-05 17:00:00","2023-09-05 17:00:00","2023-09-05 18:00:00","5076.875","187.36599999999999","1541.25"
"2023-09-05 17:00:00","2023-09-05 18:00:00","2023-09-05 18:00:00","2023-09-05 19:00:00","4980.625","75.426","1467.25"
"2023-09-05 18:00:00","2023-09-05 19:00:00","2023-09-05 19:00:00","2023-09-05 20:00:00","4838.125","16.277","1507.625"
"2023-09-05 19:00:00","2023-09-05 20:00:00","2023-09-05 20:00:00","2023-09-05 21:00:00","4878.0","0.36","1529.875"
"2023-09-05 20:00:00","2023-09-05 21:00:00","2023-09-05 21:00:00","2023-09-05 22:00:00","4672.625","0.388","1476.25"
"2023-09-05 21:00:00","2023-09-05 22:00:00","2023-09-05 22:00:00","2023-09-05 23:00:00","4198.75","0.374","1318.0"
"2023-09-05 22:00:00","2023-09-05 23:00:00","2023-09-05 23:00:00","2023-09-06 00:00:00","3813.625","0.354","1227.75"
"2023-09-05 23:00:00","2023-09-06 00:00:00","2023-09-06 00:00:00","2023-09-06 01:00:00","3560.5","0.358","1097.625"
"2023-09-06 00:00:00","2023-09-06 01:00:00","2023-09-06 01:00:00","2023-09-06 02:00:00","3418.25","0.355","1042.0"
"2023-09-06 01:00:00","2023-09-06 02:00:00","2023-09-06 02:00:00","2023-09-06 03:00:00","3375.75","0.355","1017.5"
"2023-09-06 02:00:00","2023-09-06 03:00:00","2023-09-06 03:00:00","2023-09-06 04:00:00","3338.875","0.359","1006.875"
"2023-09-06 03:00:00","2023-09-06 04:00:00","2023-09-06 04:00:00","2023-09-06 05:00:00","3351.5","0.358","1132.0"
"2023-09-06 04:00:00","2023-09-06 05:00:00","2023-09-06 05:00:00","2023-09-06 06:00:00","3484.0","0.371","1391.5"
"2023-09-06 05:00:00","2023-09-06 06:00:00","2023-09-06 06:00:00","2023-09-06 07:00:00","3898.375","1.719","1257.0"
"2023-09-06 06:00:00","2023-09-06 07:00:00","2023-09-06 07:00:00","2023-09-06 08:00:00","4601.125","34.527","1061.875"
"2023-09-06 07:00:00","2023-09-06 08:00:00","2023-09-06 08:00:00","2023-09-06 09:00:00","4938.5","112.326","989.875"
"2023-09-06 08:00:00","2023-09-06 09:00:00","2023-09-06 09:00:00","2023-09-06 10:00:00","5036.5","204.01","1009.0"
"2023-09-06 09:00:00","2023-09-06 10:00:00","2023-09-06 10:00:00","2023-09-06 11:00:00","4987.875","251.74","1038.625"
"2023-09-06 10:00:00","2023-09-06 11:00:00","2023-09-06 11:00:00","2023-09-06 12:00:00","4955.875","240.01799999999997","1040.125"
"2023-09-06 11:00:00","2023-09-06 12:00:00","2023-09-06 12:00:00","2023-09-06 13:00:00","4959.0","298.992","1217.75"
"2023-09-06 12:00:00","2023-09-06 13:00:00","2023-09-06 13:00:00","2023-09-06 14:00:00","4895.5","311.545","1336.5"
"2023-09-06 13:00:00","2023-09-06 14:00:00","2023-09-06 14:00:00","2023-09-06 15:00:00","4818.75","321.966","1393.5"
"2023-09-06 14:00:00","2023-09-06 15:00:00","2023-09-06 15:00:00","2023-09-06 16:00:00","4859.875","287.067","1468.25"
"2023-09-06 15:00:00","2023-09-06 16:00:00","2023-09-06 16:00:00","2023-09-06 17:00:00","5030.875","256.601","1378.25"
"2023-09-06 16:00:00","2023-09-06 17:00:00","2023-09-06 17:00:00","2023-09-06 18:00:00","5160.75","177.38199999999998","1235.75"
"2023-09-06 17:00:00","2023-09-06 18:00:00","2023-09-06 18:00:00","2023-09-06 19:00:00","5071.375","75.349","1135.625"
